epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4454.17,0.80314,0.49816,0.94553,0.91535,0.80319,0.88711,0.66896,0.79503,0.45933,0.92278,0.000935741,0.000935741,0.000935741
43,4561.48,0.79323,0.49291,0.94239,0.90214,0.81985,0.90056,0.67492,0.78755,0.46493,0.92264,0.000932642,0.000932642,0.000932642
44,4667.33,0.8044,0.50174,0.94551,0.88356,0.83452,0.89562,0.67233,0.78029,0.45467,0.91761,0.000929476,0.000929476,0.000929476
45,4773.59,0.78984,0.49033,0.93908,0.89348,0.82839,0.88077,0.67054,0.78483,0.44753,0.91775,0.000926242,0.000926242,0.000926242
46,4879.95,0.78493,0.48778,0.93786,0.90956,0.81885,0.89638,0.68292,0.77163,0.44699,0.91218,0.000922942,0.000922942,0.000922942
47,4986.45,0.78561,0.48723,0.93893,0.89085,0.81234,0.88041,0.67967,0.76604,0.44,0.91149,0.000919576,0.000919576,0.000919576
48,5092.04,0.78279,0.4859,0.93836,0.85829,0.86297,0.89805,0.68527,0.76396,0.4463,0.91284,0.000916145,0.000916145,0.000916145
49,5197.95,0.77291,0.47897,0.93514,0.88313,0.84272,0.89683,0.68018,0.76237,0.43761,0.91008,0.000912649,0.000912649,0.000912649
50,5303.34,0.77155,0.47618,0.93429,0.87598,0.86473,0.90734,0.69271,0.76204,0.43952,0.91123,0.000909088,0.000909088,0.000909088
51,5409.77,0.77033,0.47521,0.9347,0.87229,0.85402,0.89041,0.68162,0.75698,0.44325,0.90888,0.000905463,0.000905463,0.000905463
52,5515.27,0.76727,0.47518,0.93132,0.89154,0.84802,0.89894,0.69399,0.75035,0.4322,0.90417,0.000901776,0.000901776,0.000901776
53,5620.82,0.76736,0.47336,0.9316,0.8938,0.84213,0.89957,0.68835,0.7492,0.43699,0.90619,0.000898025,0.000898025,0.000898025
54,5726.7,0.75866,0.46599,0.92802,0.88039,0.85976,0.90128,0.69857,0.74545,0.42328,0.90436,0.000894213,0.000894213,0.000894213
55,5832.55,0.76103,0.46967,0.93089,0.88566,0.86499,0.90583,0.69909,0.74381,0.42876,0.90436,0.000890339,0.000890339,0.000890339
56,5938.99,0.76127,0.46447,0.92804,0.88957,0.83439,0.90222,0.70174,0.73743,0.42626,0.90055,0.000886404,0.000886404,0.000886404
57,6044.42,0.75436,0.46212,0.92545,0.84323,0.89275,0.902,0.70025,0.73837,0.42889,0.90136,0.000882409,0.000882409,0.000882409
58,6149.96,0.75838,0.46134,0.92877,0.88754,0.82965,0.90068,0.70337,0.73708,0.42117,0.90211,0.000878354,0.000878354,0.000878354
59,6256,0.74765,0.45852,0.92496,0.87708,0.84849,0.90249,0.70126,0.73164,0.41924,0.89816,0.000874241,0.000874241,0.000874241
60,6362.26,0.74583,0.4571,0.92299,0.897,0.85738,0.90365,0.70144,0.73083,0.41648,0.90005,0.000870069,0.000870069,0.000870069
61,6468.83,0.74633,0.4547,0.9219,0.89647,0.85806,0.91312,0.70709,0.73279,0.41957,0.8989,0.000865839,0.000865839,0.000865839
62,6574.06,0.73869,0.45278,0.91954,0.91636,0.839,0.90486,0.70081,0.72817,0.41759,0.89879,0.000861553,0.000861553,0.000861553
63,6680.28,0.74214,0.45236,0.92339,0.90313,0.85054,0.90868,0.7122,0.72132,0.41393,0.89731,0.00085721,0.00085721,0.00085721
64,6786.27,0.74038,0.45341,0.92197,0.89413,0.85024,0.90244,0.7085,0.72189,0.41051,0.89681,0.000852812,0.000852812,0.000852812
65,6892.89,0.73542,0.45023,0.91826,0.90377,0.84644,0.90533,0.71587,0.71837,0.41212,0.89383,0.000848358,0.000848358,0.000848358
66,7000,0.72915,0.44538,0.91701,0.89121,0.85795,0.90983,0.71244,0.71799,0.40739,0.89333,0.000843851,0.000843851,0.000843851
67,7105.97,0.72993,0.44576,0.91523,0.90328,0.85069,0.90719,0.70333,0.71805,0.40933,0.89337,0.00083929,0.00083929,0.00083929
68,7211.85,0.72863,0.44476,0.91883,0.88649,0.86445,0.9122,0.71931,0.71327,0.40297,0.89195,0.000834676,0.000834676,0.000834676
69,7318.64,0.72828,0.44422,0.91664,0.8959,0.86279,0.90752,0.71663,0.71142,0.40166,0.89067,0.00083001,0.00083001,0.00083001
70,7424.82,0.72132,0.43871,0.91484,0.90728,0.84419,0.90565,0.71163,0.7084,0.40253,0.89066,0.000825293,0.000825293,0.000825293
71,7531.44,0.72305,0.43802,0.91353,0.89354,0.86465,0.91031,0.7142,0.70979,0.39779,0.88924,0.000820525,0.000820525,0.000820525
72,7638.12,0.71883,0.43441,0.91287,0.92283,0.84549,0.90514,0.71624,0.70207,0.3969,0.88841,0.000815707,0.000815707,0.000815707
73,7744.76,0.71471,0.43505,0.91223,0.88844,0.8607,0.90988,0.71972,0.69965,0.39583,0.88606,0.000810841,0.000810841,0.000810841
74,7851.26,0.71188,0.43192,0.91032,0.88231,0.89451,0.90905,0.71959,0.69929,0.39495,0.88597,0.000805925,0.000805925,0.000805925
75,7957.41,0.71147,0.43079,0.91211,0.90163,0.86701,0.91019,0.71483,0.69725,0.39188,0.88482,0.000800963,0.000800963,0.000800963
76,8063.92,0.70868,0.43097,0.91092,0.91507,0.85349,0.90725,0.71713,0.6979,0.39511,0.88486,0.000795954,0.000795954,0.000795954
77,8169.47,0.70804,0.43003,0.90977,0.92397,0.84947,0.91309,0.72604,0.68736,0.38748,0.88169,0.000790898,0.000790898,0.000790898
78,8275.84,0.70234,0.42562,0.90725,0.88729,0.86853,0.9054,0.72005,0.6911,0.38965,0.88261,0.000785798,0.000785798,0.000785798
79,8383.06,0.70108,0.42581,0.9059,0.91769,0.86621,0.91712,0.72928,0.69079,0.39035,0.88339,0.000780653,0.000780653,0.000780653
80,8488.06,0.69747,0.42311,0.90508,0.89999,0.86877,0.9091,0.72459,0.68943,0.38707,0.88392,0.000775465,0.000775465,0.000775465
81,8592.9,0.69729,0.42268,0.90658,0.88793,0.88298,0.91785,0.72547,0.68802,0.38496,0.88094,0.000770234,0.000770234,0.000770234
82,8697.61,0.69843,0.42343,0.90635,0.90485,0.86803,0.91162,0.72387,0.68609,0.38727,0.88189,0.000764961,0.000764961,0.000764961
83,8803.41,0.69403,0.42284,0.90378,0.89706,0.86692,0.91693,0.7317,0.68618,0.38418,0.87992,0.000759648,0.000759648,0.000759648
84,8908.9,0.69327,0.42134,0.90392,0.8826,0.87215,0.91436,0.73071,0.68487,0.38355,0.88175,0.000754293,0.000754293,0.000754293
85,9013.2,0.68942,0.41748,0.90146,0.91614,0.87655,0.91472,0.73349,0.68255,0.38375,0.88072,0.0007489,0.0007489,0.0007489
86,9118.61,0.69396,0.41904,0.9041,0.89375,0.87676,0.9131,0.73054,0.68291,0.38352,0.88191,0.000743468,0.000743468,0.000743468
87,9224.09,0.69055,0.41553,0.90085,0.88461,0.87459,0.92098,0.73527,0.68061,0.3813,0.87945,0.000737998,0.000737998,0.000737998
88,9329.72,0.68541,0.41385,0.90324,0.89984,0.86059,0.91038,0.7313,0.68129,0.37969,0.88054,0.000732492,0.000732492,0.000732492
