epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,10941.8,1.30201,0.78776,1.01086,0.6851,0.39634,0.44954,0.28801,1.33886,0.78661,0.99012,0.003004,0.003004,0.003004
108,11044,1.30618,0.79015,1.01066,0.68423,0.39685,0.44964,0.28817,1.33876,0.78643,0.98993,0.002938,0.002938,0.002938
109,11145.7,1.30078,0.78459,1.00919,0.68506,0.39663,0.44962,0.28814,1.33877,0.78631,0.9898,0.002872,0.002872,0.002872
110,11247.3,1.30067,0.78528,1.00931,0.6872,0.39596,0.44963,0.28814,1.33868,0.78632,0.98968,0.002806,0.002806,0.002806
111,11349,1.29864,0.78358,1.00784,0.6875,0.39641,0.44972,0.28824,1.33864,0.78616,0.98953,0.00274,0.00274,0.00274
112,11451.1,1.301,0.78308,1.00864,0.68795,0.39651,0.44987,0.28835,1.33866,0.78604,0.9894,0.002674,0.002674,0.002674
113,11552.9,1.29592,0.78159,1.00753,0.68752,0.39718,0.44986,0.28837,1.33834,0.78585,0.98924,0.002608,0.002608,0.002608
114,11654.7,1.29464,0.78011,1.00669,0.68735,0.39728,0.44979,0.28853,1.33819,0.78574,0.98906,0.002542,0.002542,0.002542
115,11756.3,1.29076,0.77712,1.00637,0.68988,0.39697,0.45004,0.28869,1.33809,0.78559,0.98894,0.002476,0.002476,0.002476
116,11858.1,1.29219,0.77698,1.00626,0.69043,0.39691,0.45031,0.2889,1.33793,0.78547,0.98875,0.00241,0.00241,0.00241
117,11960.2,1.28993,0.77719,1.00395,0.69088,0.39646,0.45043,0.28886,1.33787,0.78558,0.98866,0.002344,0.002344,0.002344
118,12061.7,1.28895,0.77349,1.00566,0.69078,0.39596,0.45043,0.28887,1.33767,0.78549,0.98855,0.002278,0.002278,0.002278
119,12163.5,1.28409,0.76939,1.00336,0.69282,0.39563,0.45044,0.28894,1.33755,0.78542,0.98843,0.002212,0.002212,0.002212
120,12265.5,1.2831,0.76923,1.00421,0.69297,0.39603,0.45059,0.2889,1.33755,0.78565,0.98837,0.002146,0.002146,0.002146
121,12367.3,1.27978,0.76723,1.00347,0.69488,0.39603,0.45096,0.28901,1.33748,0.7857,0.98825,0.00208,0.00208,0.00208
122,12469.2,1.28197,0.76606,1.00253,0.69595,0.39554,0.45089,0.289,1.33736,0.78567,0.98817,0.002014,0.002014,0.002014
123,12571.1,1.27964,0.76539,1.00232,0.69575,0.39572,0.45089,0.28905,1.33719,0.78565,0.98806,0.001948,0.001948,0.001948
124,12673,1.2758,0.76269,1.00109,0.6959,0.39516,0.45117,0.28901,1.33734,0.78576,0.98795,0.001882,0.001882,0.001882
125,12775,1.27507,0.76049,1.00094,0.69745,0.39524,0.4512,0.28911,1.33716,0.78565,0.98778,0.001816,0.001816,0.001816
126,12876.7,1.27093,0.75986,0.99949,0.69777,0.39462,0.45099,0.28934,1.33692,0.78543,0.9876,0.00175,0.00175,0.00175
127,12978.4,1.27239,0.75837,0.99952,0.69781,0.39469,0.45106,0.28927,1.33696,0.78567,0.98751,0.001684,0.001684,0.001684
128,13080,1.26672,0.75579,0.99876,0.69672,0.39496,0.45131,0.28929,1.33671,0.78534,0.98736,0.001618,0.001618,0.001618
129,13181.7,1.26476,0.75289,0.99683,0.69768,0.39478,0.45161,0.2893,1.33673,0.7854,0.98727,0.001552,0.001552,0.001552
130,13283.8,1.26662,0.75299,0.99809,0.69605,0.39559,0.45161,0.28945,1.33671,0.78525,0.98718,0.001486,0.001486,0.001486
131,13385.8,1.26246,0.75158,0.99809,0.68948,0.39725,0.45168,0.28952,1.33661,0.78511,0.98708,0.00142,0.00142,0.00142
132,13487.5,1.26176,0.75091,0.99668,0.6937,0.39621,0.45185,0.2896,1.33632,0.7848,0.98694,0.001354,0.001354,0.001354
133,13589.4,1.26133,0.74863,0.99657,0.68939,0.39729,0.45202,0.28972,1.3364,0.78477,0.98685,0.001288,0.001288,0.001288
134,13691.3,1.25716,0.74597,0.99495,0.68602,0.39805,0.4518,0.28977,1.33636,0.78455,0.98674,0.001222,0.001222,0.001222
