epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,17176.4,1.20279,0.6844,0.98435,0.6999,0.41353,0.46492,0.29701,1.30772,0.74027,0.98891,0.000536081,0.000536081,0.000536081
74,17411.5,1.20336,0.68644,0.98359,0.69887,0.41369,0.46473,0.29694,1.30774,0.74051,0.98884,0.000525728,0.000525728,0.000525728
75,17646.5,1.20549,0.68555,0.98457,0.69774,0.41372,0.46475,0.29705,1.3078,0.74045,0.98878,0.000515366,0.000515366,0.000515366
76,17882.4,1.20102,0.68303,0.98322,0.70115,0.41231,0.46479,0.29711,1.30787,0.74049,0.98871,0.000505,0.000505,0.000505
77,18118.4,1.19598,0.67979,0.98159,0.69999,0.41255,0.4647,0.29702,1.3079,0.74065,0.98864,0.000494634,0.000494634,0.000494634
78,18353.9,1.20223,0.68236,0.98374,0.69585,0.41278,0.46441,0.29701,1.30821,0.74077,0.9887,0.000484272,0.000484272,0.000484272
79,18589.4,1.19723,0.67957,0.98211,0.69272,0.41336,0.46442,0.29698,1.30812,0.74081,0.98869,0.000473919,0.000473919,0.000473919
80,18825,1.20211,0.6813,0.98216,0.6929,0.41352,0.46444,0.29689,1.30831,0.74093,0.98862,0.000463579,0.000463579,0.000463579
81,19061.1,1.19897,0.67943,0.98277,0.6936,0.41362,0.46451,0.29693,1.30838,0.74116,0.98858,0.000453258,0.000453258,0.000453258
82,19296.7,1.19702,0.67882,0.98204,0.69525,0.41316,0.46443,0.29681,1.30858,0.74106,0.98866,0.00044296,0.00044296,0.00044296
83,19531.7,1.19095,0.67567,0.9801,0.69296,0.41415,0.46451,0.29696,1.30882,0.74109,0.98879,0.000432689,0.000432689,0.000432689
84,19767.3,1.19765,0.67757,0.98084,0.69914,0.41294,0.46484,0.29712,1.30884,0.74096,0.98883,0.000422449,0.000422449,0.000422449
85,20002.6,1.19413,0.67534,0.98087,0.69744,0.41329,0.46495,0.29708,1.309,0.74096,0.98895,0.000412246,0.000412246,0.000412246
86,20237.9,1.19576,0.67773,0.9809,0.69849,0.41273,0.46492,0.29718,1.30899,0.74089,0.98893,0.000402084,0.000402084,0.000402084
87,20473.1,1.1969,0.67735,0.98085,0.69849,0.41223,0.4651,0.29708,1.30923,0.74098,0.98896,0.000391966,0.000391966,0.000391966
