epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,5595.32,1.26498,0.74795,1.00958,0.67978,0.40237,0.45308,0.29142,1.31181,0.75572,0.99407,0.00069682,0.00069682,0.00069682
58,5693.45,1.26841,0.74941,1.00966,0.68028,0.4029,0.45323,0.29157,1.31159,0.75535,0.99399,0.000687222,0.000687222,0.000687222
59,5791.25,1.26659,0.74646,1.00795,0.67582,0.40444,0.45348,0.29157,1.31125,0.75498,0.9938,0.000677543,0.000677543,0.000677543
60,5890.14,1.26116,0.74387,1.00636,0.67983,0.40357,0.45351,0.29171,1.31111,0.75482,0.99368,0.000667789,0.000667789,0.000667789
61,5989.09,1.26074,0.7422,1.00568,0.67783,0.40449,0.45391,0.29184,1.31102,0.75457,0.99347,0.000657963,0.000657963,0.000657963
62,6087.61,1.25818,0.74207,1.00557,0.67782,0.40383,0.45394,0.29208,1.31091,0.75408,0.99332,0.000648071,0.000648071,0.000648071
63,6185.93,1.25967,0.74157,1.00593,0.67972,0.40356,0.45406,0.29234,1.31088,0.75378,0.99327,0.000638115,0.000638115,0.000638115
64,6283.86,1.25745,0.73995,1.00509,0.68171,0.40332,0.45441,0.29239,1.31055,0.75357,0.99304,0.000628101,0.000628101,0.000628101
65,6382.25,1.25432,0.73336,1.00392,0.68218,0.40386,0.45463,0.2926,1.31046,0.7532,0.9929,0.000618034,0.000618034,0.000618034
66,6480.45,1.25632,0.73656,1.00432,0.6819,0.40455,0.45489,0.29276,1.31052,0.75296,0.99284,0.000607916,0.000607916,0.000607916
67,6578.96,1.25271,0.73464,1.00268,0.68335,0.40463,0.455,0.2928,1.31043,0.75288,0.99272,0.000597754,0.000597754,0.000597754
68,6676.65,1.25152,0.73309,1.0023,0.68321,0.40482,0.45532,0.29284,1.31026,0.75275,0.99259,0.000587551,0.000587551,0.000587551
69,6774.96,1.25108,0.73184,1.00363,0.68309,0.40504,0.45558,0.29302,1.31017,0.75226,0.99254,0.000577311,0.000577311,0.000577311
70,6873.6,1.24582,0.7297,1.00298,0.68497,0.40505,0.45551,0.29302,1.31005,0.75227,0.99257,0.00056704,0.00056704,0.00056704
71,6972.15,1.24833,0.73087,1.00096,0.68764,0.40439,0.45561,0.29304,1.3099,0.75188,0.99247,0.000556742,0.000556742,0.000556742
72,7069.81,1.24347,0.72619,1.00078,0.69013,0.40399,0.45596,0.29325,1.30985,0.75159,0.99234,0.000546421,0.000546421,0.000546421
73,7168.02,1.24729,0.7278,1.00038,0.69003,0.40433,0.45607,0.29317,1.30998,0.75125,0.99239,0.000536081,0.000536081,0.000536081
74,7266.07,1.24028,0.72311,0.99734,0.69438,0.40298,0.45656,0.29346,1.30964,0.75096,0.9921,0.000525728,0.000525728,0.000525728
75,7364.33,1.24244,0.72342,0.9991,0.6932,0.40344,0.45653,0.29346,1.30957,0.75066,0.99191,0.000515366,0.000515366,0.000515366
76,7462.44,1.24184,0.72312,0.9991,0.69008,0.40431,0.45664,0.29359,1.30962,0.75056,0.99185,0.000505,0.000505,0.000505
77,7560.17,1.23657,0.71944,0.99675,0.69262,0.40455,0.45686,0.29368,1.30976,0.75029,0.99186,0.000494634,0.000494634,0.000494634
